queue	lemma	cltk_upos	corpus_occurrences_upper_bound	pilot_lemma_occurrences	pilot_document_count	contributing_form_count	ambiguous_form_count	dictionary_support	dictionary_sources	dictionary_entry_count	pos_assessment	also_in_structural_stage	top_forms
proper_name	tullus	NOUN	41	1	1	1	0	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""tullo"",""corpus_occurrences"":41,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	herennius	ADJ	40	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	True	"[{""form"":""herennius"",""corpus_occurrences"":40,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	aeolus	NOUN	35	4	3	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""aeolus"",""corpus_occurrences"":35,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":false}]"
proper_name	aesculapius	NOUN	35	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""aesculapio"",""corpus_occurrences"":35,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	longinus	NOUN	34	3	3	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""longinus"",""corpus_occurrences"":34,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
proper_name	tyrrhenus	NOUN	34	1	1	1	0	single_source	"[""faria-v2-retificado""]"	3	compatible	True	"[{""form"":""tyrrhenum"",""corpus_occurrences"":34,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	troilus	NOUN	33	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""troilus"",""corpus_occurrences"":33,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	lot	NUM	33	17	3	1	1	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""lot"",""corpus_occurrences"":33,""pilot_occurrences"":17,""ambiguous_cltk_lemma"":true}]"
proper_name	lot	PROPN	33	5	3	1	1	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""lot"",""corpus_occurrences"":33,""pilot_occurrences"":5,""ambiguous_cltk_lemma"":true}]"
proper_name	lot	X	33	4	3	1	1	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""lot"",""corpus_occurrences"":33,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":true}]"
proper_name	triton	NOUN	32	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""triton"",""corpus_occurrences"":32,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	suetonius	PROPN	31	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""suetonius"",""corpus_occurrences"":31,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	eliezer	PROPN	30	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""eliezer"",""corpus_occurrences"":30,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	lycurgus	PROPN	28	2	1	1	0	single_source	"[""faria-v2-retificado""]"	3	compatible	True	"[{""form"":""lycurgus"",""corpus_occurrences"":28,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
proper_name	hiber	NOUN	28	1	1	1	0	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""hiberos"",""corpus_occurrences"":28,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	tucca	NOUN	27	1	1	1	0	single_source	"[""faria-v2-retificado""]"	1	compatible	True	"[{""form"":""tucca"",""corpus_occurrences"":27,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	cascellius	NOUN	26	3	1	2	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot"",""ls_dict""]"	3	compatible	True	"[{""form"":""cascellius"",""corpus_occurrences"":22,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false},{""form"":""cascellii"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	volumnus	ADJ	26	6	2	1	0	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""volumnius"",""corpus_occurrences"":26,""pilot_occurrences"":6,""ambiguous_cltk_lemma"":false}]"
proper_name	ismael	PROPN	26	5	1	1	1	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""ismael"",""corpus_occurrences"":26,""pilot_occurrences"":5,""ambiguous_cltk_lemma"":true}]"
proper_name	ismael	NOUN	26	1	1	1	1	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""ismael"",""corpus_occurrences"":26,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
proper_name	neapolitanus	ADJ	26	1	1	1	0	single_source	"[""faria-v2-retificado""]"	1	compatible	True	"[{""form"":""neapolitanum"",""corpus_occurrences"":26,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	gavius	PROPN	25	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""gavius"",""corpus_occurrences"":25,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	mysia	NOUN	24	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""mysia"",""corpus_occurrences"":24,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	pacuvius	NOUN	23	1	1	1	1	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	True	"[{""form"":""pacuvius"",""corpus_occurrences"":23,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
proper_name	pacuvius	PROPN	23	1	1	1	1	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	True	"[{""form"":""pacuvius"",""corpus_occurrences"":23,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
proper_name	graius	ADJ	21	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	True	"[{""form"":""graii"",""corpus_occurrences"":21,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	lollius	NOUN	21	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""lollius"",""corpus_occurrences"":21,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	croesus	NOUN	20	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""croesum"",""corpus_occurrences"":20,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	albucius	NOUN	20	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""albucius"",""corpus_occurrences"":20,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	arion	NOUN	19	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot"",""ls_dict""]"	3	compatible	True	"[{""form"":""arion"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	aelius	ADJ	18	2	2	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""aelii"",""corpus_occurrences"":18,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
proper_name	annaeus	PROPN	18	2	1	1	0	single_source	"[""faria-v2-retificado""]"	1	compatible	True	"[{""form"":""annaeus"",""corpus_occurrences"":18,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
proper_name	sarpedon	NOUN	17	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""sarpedon"",""corpus_occurrences"":17,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	bel	PROPN	17	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""bel"",""corpus_occurrences"":17,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	dardanidus	ADJ	17	1	1	1	0	single_source	"[""latin-german""]"	1	compatible	True	"[{""form"":""dardanidae"",""corpus_occurrences"":17,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	boethius	PROPN	16	2	2	1	0	corroborated_independent	"[""gaffiot"",""ls_dict""]"	2	unknown	True	"[{""form"":""boethius"",""corpus_occurrences"":16,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
proper_name	phoenissus	ADJ	16	1	1	1	1	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""phoenissa"",""corpus_occurrences"":16,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
proper_name	simo	NOUN	15	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	5	compatible	False	"[{""form"":""simois"",""corpus_occurrences"":15,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	cythera	NOUN	15	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	False	"[{""form"":""cythera"",""corpus_occurrences"":15,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	jugurtha	NOUN	14	4	2	3	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""jugurtha"",""corpus_occurrences"":8,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false},{""form"":""jugurthae"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""jugurtham"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	nessus	NOUN	14	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	False	"[{""form"":""nessi"",""corpus_occurrences"":14,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	cornelianus	NOUN	14	2	2	2	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""corneliani"",""corpus_occurrences"":8,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""corneliano"",""corpus_occurrences"":6,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	hadria	NOUN	14	1	1	1	0	single_source	"[""faria-v2-retificado""]"	1	compatible	True	"[{""form"":""hadriae"",""corpus_occurrences"":14,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	sychaeus	NOUN	13	3	2	2	0	single_source	"[""faria-v2-retificado""]"	2	compatible	True	"[{""form"":""sychaeus"",""corpus_occurrences"":10,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""sychaeum"",""corpus_occurrences"":3,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
proper_name	castricius	NOUN	12	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	True	"[{""form"":""castricius"",""corpus_occurrences"":12,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	spartacus	NOUN	12	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""spartacus"",""corpus_occurrences"":12,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	aeolia	NOUN	11	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	True	"[{""form"":""aeoliam"",""corpus_occurrences"":11,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	aurelia	NOUN	10	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot""]"	2	compatible	True	"[{""form"":""aureliam"",""corpus_occurrences"":10,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	musonius	PROPN	10	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""musonius"",""corpus_occurrences"":10,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	ela	PROPN	10	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	False	"[{""form"":""ela"",""corpus_occurrences"":10,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	tullus	ADJ	10	1	1	1	0	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""tullum"",""corpus_occurrences"":10,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	garumna	NOUN	9	3	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""garumna"",""corpus_occurrences"":9,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
proper_name	aelianus	ADJ	9	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""aelianum"",""corpus_occurrences"":9,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	clitomachus	NOUN	8	2	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot"",""ls_dict""]"	3	compatible	True	"[{""form"":""clitomachus"",""corpus_occurrences"":8,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
proper_name	babel	NOUN	8	1	1	1	0	corroborated_independent	"[""gaffiot"",""ls_dict""]"	2	unknown	True	"[{""form"":""babel"",""corpus_occurrences"":8,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	amycus	ADJ	8	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""amyci"",""corpus_occurrences"":8,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	bos	NOUN	7	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot"",""latin-german"",""ls_dict""]"	8	compatible	False	"[{""form"":""bosra"",""corpus_occurrences"":7,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	vangio	NOUN	7	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""vangiones"",""corpus_occurrences"":7,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	hadriaticus	ADJ	7	1	1	1	0	single_source	"[""faria-v2-retificado""]"	1	compatible	False	"[{""form"":""hadriatico"",""corpus_occurrences"":7,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	apollo	PROPN	6	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot"",""latin-german"",""ls_dict""]"	4	compatible	False	"[{""form"":""apollonis"",""corpus_occurrences"":6,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	coruncanius	ADJ	6	1	1	1	0	corroborated_independent	"[""gaffiot"",""ls_dict""]"	2	unknown	True	"[{""form"":""coruncanius"",""corpus_occurrences"":6,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	falco	PROPN	6	1	1	1	0	corroborated_independent	"[""gaffiot"",""ls_dict""]"	2	unknown	True	"[{""form"":""falconis"",""corpus_occurrences"":6,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	gavius	NOUN	6	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""gavium"",""corpus_occurrences"":6,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	elon	PROPN	6	3	3	1	0	single_source	"[""gaffiot""]"	1	unknown	False	"[{""form"":""elon"",""corpus_occurrences"":6,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
proper_name	parrhasius	NOUN	5	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	5	compatible	True	"[{""form"":""parrhasium"",""corpus_occurrences"":5,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	phallus	PROPN	5	1	1	1	0	corroborated_independent	"[""latin-german"",""ls_dict""]"	2	compatible	True	"[{""form"":""phallu"",""corpus_occurrences"":5,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	palaestinus	NOUN	5	4	2	1	0	single_source	"[""faria-v2-retificado""]"	2	compatible	True	"[{""form"":""palæstinorum"",""corpus_occurrences"":5,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":false}]"
proper_name	cloanthus	NOUN	5	1	1	1	1	single_source	"[""ls_dict""]"	1	unknown	True	"[{""form"":""cloanthum"",""corpus_occurrences"":5,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
proper_name	ophir	PROPN	5	1	1	1	0	single_source	"[""ls_dict""]"	1	unknown	False	"[{""form"":""ophir"",""corpus_occurrences"":5,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	euphranor	NOUN	4	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot"",""ls_dict""]"	3	compatible	True	"[{""form"":""euphranorem"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	tres	PROPN	4	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""latin-german"",""ls_dict""]"	4	compatible	False	"[{""form"":""tri"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	silenus	NOUN	4	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	3	compatible	True	"[{""form"":""sileno"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	sar	NOUN	4	4	4	1	0	single_source	"[""gaffiot""]"	1	unknown	False	"[{""form"":""saræ"",""corpus_occurrences"":4,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":false}]"
proper_name	epha	PROPN	4	1	1	1	0	single_source	"[""latin-german""]"	1	compatible	True	"[{""form"":""epha"",""corpus_occurrences"":4,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	cyzicenus	ADJ	3	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot""]"	2	compatible	True	"[{""form"":""cyzicena"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	ilioneus	NOUN	3	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""ilionei"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	lais	NOUN	3	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""laidem"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	hamula	NOUN	3	1	1	1	0	single_source	"[""ls_dict""]"	1	unknown	False	"[{""form"":""hamul"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	sabaeus	NOUN	3	1	1	1	0	single_source	"[""faria-v2-retificado""]"	1	compatible	True	"[{""form"":""sabaeo"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	sam	PROPN	3	1	1	1	0	single_source	"[""ls_dict""]"	1	unknown	False	"[{""form"":""sam"",""corpus_occurrences"":3,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	atellanus	ADJ	2	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot""]"	3	compatible	True	"[{""form"":""atellanas"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	byrsa	NOUN	2	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""byrsam"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	arach	NOUN	2	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""arach"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	cabo	VERB	2	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	False	"[{""form"":""caburi"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	ennianus	ADJ	2	1	1	1	0	single_source	"[""faria-v2-retificado""]"	1	compatible	True	"[{""form"":""ennianus"",""corpus_occurrences"":2,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	arto	VERB	1	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""gaffiot"",""latin-german"",""ls_dict""]"	5	compatible	False	"[{""form"":""artaxa"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	sallo	VERB	1	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""latin-german"",""ls_dict""]"	3	compatible	False	"[{""form"":""sallem"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	livianus	ADJ	1	1	1	1	0	corroborated_independent	"[""faria-v2-retificado"",""ls_dict""]"	2	compatible	True	"[{""form"":""liviana"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	atellaniola	ADJ	1	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	False	"[{""form"":""atellaniolae"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	athenodotus	ADJ	1	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""athenodotus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
proper_name	egatheus	NOUN	1	1	1	1	0	single_source	"[""gaffiot""]"	1	unknown	True	"[{""form"":""egatheus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
